ccode,year,UCDP_Civil_conflict_0_1_2,polity,GDP_per_capita_ln,GDP_growth,population_size,trade,ethnic_diversity,national_capacity,government,congress,ucdp_neighbor_confilctnumber
225,1990,0.0,10.0,10.35168166,0.043307942,0.170337098,0.884269228,0.3,0.001544449,3.0,7.0,4.0
225,1991,0.0,10.0,10.58596652,0.036746255,0.170929902,0.825088187,0.303,0.001697907,3.0,7.0,2.0
225,1992,0.0,10.0,10.58520705,-0.009158166,0.172000352,0.782239129,0.305,0.001685912,3.0,7.0,4.0
225,1993,0.0,10.0,10.61434419,-0.00043733,0.173392108,0.788826453,0.308,0.001820603,3.0,7.0,5.0
225,1994,0.0,10.0,10.57740397,-0.001259835,0.175029251,0.776711337,0.311,0.001996588,3.0,7.0,4.0
225,1995,0.0,10.0,10.67111068,0.012697578,0.175997726,0.761553638,0.313,0.001948853,3.0,7.0,4.0
225,1996,0.0,10.0,10.82207229,0.004808664,0.176442578,0.762521729,0.316,0.001989303,3.0,7.0,4.0
225,1997,0.0,10.0,10.78090529,0.0047128,0.176592983,0.78752485,0.319,0.001930777,3.0,7.0,2.0
225,1998,0.0,10.0,10.63550543,0.022613253,0.176266237,0.884699785,0.321,0.001777046,3.0,7.0,2.0
225,1999,0.0,10.0,10.66152288,0.030299693,0.175532127,0.882156168,0.324,0.001765272,3.0,7.0,3.0
225,2000,0.0,10.0,10.63817706,0.01662701,0.174730103,0.898170141,0.327,0.001627887,3.0,7.0,2.0
225,2001,0.0,10.0,10.56787568,0.039587199,0.173734879,0.979368562,0.33,0.001501797,3.0,7.0,2.0
225,2002,0.0,10.0,10.58758872,0.01575662,0.171022726,0.960398379,0.332,0.001463441,3.0,7.0,3.0
225,2003,0.0,10.0,10.65631158,-0.000732173,0.168043505,0.917818509,0.335,0.001673633,3.0,7.0,2.0
225,2004,0.0,10.0,10.80642443,-0.000323984,0.166044494,0.903354961,0.338,0.001649424,3.0,7.0,2.0
225,2005,0.0,10.0,10.90889582,0.027017091,0.163791934,0.955170945,0.341,0.001543038,3.0,7.0,2.0
225,2006,0.0,10.0,10.93745275,0.027496991,0.161393779,1.022611721,0.344,0.001408439,3.0,7.0,2.0
225,2007,0.0,10.0,10.98549664,0.040736284,0.158865958,1.062451548,0.347,0.001352242,3.0,7.0,2.0
225,2008,0.0,10.0,11.08199108,0.039163758,0.156347506,1.133318578,0.349,0.001282047,3.0,7.0,2.0
225,2009,0.0,10.0,11.21419853,0.028079836,0.154184891,1.167780001,0.352,0.001468088,3.0,7.0,2.0
225,2010,0.0,10.0,11.17842166,-0.022973745,0.152561212,1.097759846,0.355,0.001399258,3.0,7.0,2.0
225,2011,0.0,10.0,11.24546911,0.032433972,0.151550838,1.200651233,0.358,0.001393895,3.0,7.0,2.0
225,2012,0.0,10.0,11.41285934,0.018131083,0.150702112,1.255562732,0.361,0.001531524,3.0,7.0,2.0
225,2013,0.0,10.0,11.36020785,0.011792539,0.149720653,1.264538605,0.364,0.001424479,3.0,7.0,2.0
225,2014,0.0,10.0,11.3771668,0.01792144,0.149102445,1.336937084,0.367,0.001488623,3.0,7.0,3.0
225,2015,0.0,10.0,11.39330815,0.023498814,0.14878748,1.202134234,0.37,0.00148103,3.0,7.0,3.0
225,2016,0.0,10.0,11.33627716,0.016446275,0.148583873,1.171384822,0.373,0.001427488,3.0,7.0,4.0
225,2017,0.0,10.0,11.31635172,0.020686897,0.148761878,1.235659245,0.376,0.001419335,3.0,7.0,4.0
225,2018,0.0,10.0,11.31758404,0.013627997,0.149285135,1.236218076,0.379,0.001419335,3.0,7.0,3.0
225,2019,0.0,10.0,11.35297229,0.028604458,0.149873869,1.244285043,0.379,0.001419335,3.0,7.0,3.0
225,2020,0.0,10.0,11.34003447,0.011419822,0.150312375,1.241276122,0.379,0.001419335,3.0,7.0,2.0
225,2021,0.0,10.0,11.36092496,-0.021417371,0.150518921,1.21785978,0.379,0.001419335,3.0,7.0,3.0
225,2022,0.0,10.0,11.44748813,0.055596202,0.150790106,1.300162613,0.379,0.001419335,3.0,7.0,2.0
225,2023,0.0,10.0,11.45524879,0.03044061,0.150704228,1.385006988,0.379,0.001419335,3.0,7.0,2.0
225,2024,0.0,10.0,11.51915154,0.006833282,0.150109897,1.353200022,0.379,0.001419335,3.0,7.0,1.0
225,2025,0.0,10.0,11.55213836,0.013023333,0.149508108,1.340951485,0.379,0.001419335,3.0,7.0,1.0
225,2025,,10.0,11.57408824146067,0.01745777642601025,0.14990805766666668,1.3422714928294368,0.379,0.001419335,3.0,7.0,2.0
225,2026,0.0,,,,,,,,,,
230,1962,0.0,-7.0,6.140294901,0.118386742,0.274095841,0.258528842,0.443,0.009812849,0.0,7.0,1.0
230,1963,0.0,-7.0,6.284863484,0.099534381,0.274334586,0.258528842,0.449,0.009620215,0.0,7.0,1.0
230,1964,0.0,-7.0,6.442983462,0.095964989,0.273972176,0.258528842,0.454,0.009633169,0.0,7.0,0.0
230,1965,0.0,-7.0,6.545280817,0.053085102,0.274154941,0.258528842,0.459,0.009691109,0.0,7.0,0.0
230,1966,0.0,-7.0,6.682581,0.062531349,0.275264937,0.258528842,0.464,0.009911005,0.0,7.0,0.0
230,1967,0.0,-7.0,6.820703065,0.072460603,0.276449149,0.258528842,0.469,0.009776409,0.0,7.0,0.0
230,1968,0.0,-7.0,6.90532419,0.043403384,0.277363204,0.258528842,0.475,0.010003808,0.0,7.0,0.0
230,1969,0.0,-7.0,6.886830243,0.065970201,0.277799488,0.258528842,0.48,0.010247918,0.0,7.0,0.0
230,1970,0.0,-7.0,7.012238144,0.089070156,0.278364151,0.258528842,0.485,0.010196801,0.0,7.0,0.0
230,1971,0.0,-7.0,7.100376473,0.042449708,0.278625386,0.258528842,0.49,0.010383336,0.0,7.0,0.0
230,1972,0.0,-7.0,7.216850827,0.046494736,0.278433862,0.259266966,0.495,0.010782651,0.0,6.0,2.0
230,1973,0.0,-7.0,7.443422578,0.081497459,0.277737983,0.272143538,0.5,0.011092824,0.0,5.0,1.0
230,1974,0.0,-7.0,7.717328126,0.077884653,0.276548437,0.281413615,0.506,0.011328856,0.0,4.0,1.0
230,1975,0.0,-7.0,7.918978071,0.056187856,0.275134314,0.317321294,0.511,0.011710375,0.0,3.0,1.0
230,1976,0.0,-3.0,8.073572734,0.005422033,0.273444775,0.291198999,0.516,0.012004889,0.0,2.0,3.0
230,1977,0.0,1.0,8.094979678,0.033037914,0.271947668,0.301123441,0.521,0.011836438,0.0,2.0,3.0
230,1978,1.0,5.0,8.195885227,0.028385744,0.270307817,0.291985265,0.526,0.01178867,0.0,2.0,3.0
230,1979,1.0,9.0,8.378925428,0.014630033,0.267783924,0.277598226,0.531,0.011586366,3.0,7.0,3.0
230,1980,1.0,9.0,8.659923414,0.000415465,0.264140884,0.278704941,0.536,0.011780801,3.0,7.0,2.0
230,1981,1.0,9.0,8.733133778,0.022087281,0.260028404,0.315983694,0.541,0.011842602,3.0,7.0,3.0
230,1982,1.0,9.0,8.588272108,-0.001324686,0.254962904,0.354228068,0.545,0.012048078,3.0,7.0,2.0
230,1983,0.0,10.0,8.548114761,0.012464618,0.2491133,0.365726058,0.55,0.01227715,3.0,7.0,2.0
230,1984,0.0,10.0,8.406552375,0.017701158,0.243522981,0.39817263,0.555,0.011804345,3.0,7.0,2.0
230,1985,1.0,10.0,8.409113814,0.017846875,0.237672277,0.415938348,0.56,0.011351052,3.0,7.0,2.0
230,1986,1.0,10.0,8.454742898,0.023214358,0.231565417,0.409180793,0.564,0.011156702,3.0,7.0,2.0
230,1987,1.0,10.0,8.781071794,0.032533217,0.225305035,0.35392009,0.569,0.010493643,3.0,7.0,2.0
230,1988,0.0,10.0,9.01611564,0.055471227,0.218774527,0.363648005,0.574,0.010433063,3.0,7.0,2.0
230,1989,0.0,10.0,9.179591726,0.050943241,0.212073899,0.367581428,0.578,0.010326404,3.0,7.0,2.0
230,1990,0.0,10.0,9.275691783,0.048270303,0.205164957,0.37428558,0.583,0.010825827,3.0,7.0,2.0
230,1991,1.0,10.0,9.532135129,0.037813936,0.197896345,0.35652905,0.587,0.010900912,3.0,7.0,1.0
230,1992,0.0,10.0,9.602539381,0.025460005,0.190774322,0.355206586,0.592,0.011350317,3.0,7.0,2.0
230,1993,0.0,10.0,9.68667889,0.009292155,0.184250833,0.360207745,0.596,0.011002198,3.0,7.0,3.0
230,1994,0.0,10.0,9.49787592,-0.010314918,0.178073035,0.36995162,0.6,0.010978862,3.0,7.0,3.0
230,1995,0.0,10.0,9.50351019,0.023831954,0.172075393,0.416958801,0.604,0.010886195,3.0,7.0,3.0
230,1996,0.0,10.0,9.646134926,0.02757494,0.166246714,0.44830628,0.608,0.010921729,3.0,7.0,3.0
230,1997,0.0,10.0,9.686675265,0.026074112,0.161133858,0.462977507,0.612,0.010289663,3.0,7.0,1.0
230,1998,0.0,10.0,9.597191426,0.035872997,0.156938114,0.512271399,0.616,0.010244569,3.0,7.0,1.0
230,1999,0.0,10.0,9.641040051,0.043019775,0.153305499,0.527303131,0.62,0.010528285,3.0,7.0,2.0
230,2000,0.0,10.0,9.661985721,0.044088655,0.150385455,0.546969132,0.624,0.010115552,3.0,7.0,1.0
230,2001,0.0,10.0,9.598609615,0.052006413,0.148158299,0.601216241,0.628,0.010014599,3.0,7.0,1.0
230,2002,0.0,10.0,9.640122985,0.039190888,0.146602318,0.580138896,0.632,0.00988707,3.0,7.0,2.0
230,2003,0.0,10.0,9.747539254,0.027554561,0.145742352,0.551021415,0.635,0.010759861,3.0,7.0,1.0
230,2004,0.0,10.0,9.976878204,0.029392896,0.145448267,0.534357897,0.639,0.010334353,3.0,7.0,1.0
230,2005,0.0,10.0,10.12366779,0.031145315,0.145192819,0.544795183,0.642,0.010420955,3.0,7.0,1.0
230,2006,0.0,10.0,10.18308527,0.035512256,0.145057421,0.546991667,0.646,0.010383561,3.0,7.0,1.0
230,2007,0.0,10.0,10.25494293,0.040434352,0.1454314,0.560839264,0.649,0.010232573,3.0,7.0,1.0
230,2008,0.0,10.0,10.39369249,0.035335001,0.145948436,0.576269488,0.652,0.010302461,3.0,7.0,1.0
230,2009,0.0,10.0,10.48022024,0.007671657,0.146850331,0.558281315,0.655,0.010121673,3.0,7.0,1.0
230,2010,0.0,10.0,10.38222855,-0.037681331,0.148118631,0.4683669,0.658,0.00978746,3.0,7.0,1.0
230,2011,0.0,10.0,10.33070575,0.000941223,0.149215556,0.5269337,0.661,0.008514326,3.0,7.0,2.0
230,2012,0.0,10.0,10.36802696,-0.006399206,0.150089538,0.585118229,0.664,0.008386989,3.0,7.0,1.0
230,2013,0.0,10.0,10.25616505,-0.028651137,0.150600099,0.605540347,0.667,0.008071477,3.0,7.0,1.0
230,2014,0.0,10.0,10.28294561,-0.014273222,0.150721423,0.616687726,0.669,0.007584846,3.0,7.0,2.0
230,2015,0.0,10.0,10.29919742,0.015204859,0.150512624,0.633992621,0.671,0.007835999,3.0,7.0,2.0
230,2016,0.0,10.0,10.16521475,0.040608667,0.149967903,0.635820412,0.673,0.007619374,3.0,7.0,2.0
230,2017,0.0,10.0,10.19453668,0.02915156,0.149182926,0.631886779,0.675,0.007512123,3.0,7.0,2.0
230,2018,0.0,10.0,10.25352249,0.028960421,0.148205817,0.661674461,0.677,0.007512123,3.0,7.0,1.0
230,2019,0.0,10.0,10.32886709,0.023954112,0.146656855,0.670094104,0.677,0.007512123,3.0,7.0,1.0
230,2020,0.0,10.0,10.30184495,0.019611785,0.144487958,0.66366225,0.677,0.007512123,3.0,7.0,0.0
230,2021,0.0,10.0,10.21225608,-0.109400706,0.141995073,0.59446128,0.677,0.007512123,3.0,7.0,1.0
230,2022,0.0,10.0,10.33528548,0.066831442,0.139083162,0.665245889,0.677,0.007512123,3.0,7.0,0.0
230,2023,0.0,10.0,10.31957929,0.063703171,0.135959103,0.784657339,0.677,0.007512123,3.0,7.0,0.0
230,2024,0.0,10.0,10.41912824,0.02460858,0.132586508,0.717976366,0.677,0.007512123,3.0,7.0,0.0
230,2025,0.0,10.0,10.47242457,0.034552541,0.129217449,0.699502612,0.677,0.007512123,3.0,7.0,0.0
230,2025,,10.0,10.500530043901952,0.02457255102910261,0.13146407766666668,0.699502612,0.677,0.007512123,3.0,7.0,0.0
230,2026,0.0,,,,,,,,,,
235,1962,0.0,-9.0,5.994517786,0.055349035,0.29114868,0.432134622,0.002,0.001887072,1.0,7.0,1.0
235,1963,0.0,-9.0,6.05794104,0.066144478,0.290824376,0.432134622,0.002,0.001867005,1.0,7.0,1.0
235,1964,0.0,-9.0,6.116510679,0.058737021,0.290504357,0.432134622,0.002,0.002424844,1.0,7.0,0.0
235,1965,0.0,-9.0,6.196866413,0.063107474,0.29055651,0.432134622,0.002,0.003615402,1.0,7.0,0.0
235,1966,0.0,-9.0,6.302105327,0.074689885,0.291214365,0.432134622,0.002,0.002542071,1.0,7.0,0.0
235,1967,0.0,-9.0,6.400737766,0.040779094,0.291933106,0.432134622,0.002,0.002608724,1.0,7.0,0.0
235,1968,0.0,-9.0,6.518242262,0.075444825,0.292297686,0.432134622,0.002,0.002629686,1.0,7.0,0.0
235,1969,0.0,-9.0,6.623994954,0.088755092,0.291881357,0.432134622,0.003,0.002716465,1.0,7.0,0.0
235,1970,0.0,-9.0,6.725190511,0.021207412,0.290934271,0.432134622,0.003,0.002740494,1.0,7.0,0.0
235,1971,0.0,-9.0,6.840634393,0.09113842,0.287345839,0.432134622,0.003,0.002788239,1.0,7.0,0.0
235,1972,0.0,-9.0,6.971234846,0.066316516,0.283805564,0.446741888,0.004,0.002903427,1.0,7.0,2.0
235,1973,0.0,-9.0,7.172628906,0.080156962,0.281897471,0.462324812,0.004,0.002951787,1.0,6.0,1.0
235,1974,0.0,-9.0,7.466793209,0.112006719,0.279146155,0.472371227,0.005,0.003067347,1.0,5.0,1.0
235,1975,0.0,-3.0,7.601611331,0.011428597,0.276563785,0.539413742,0.005,0.003121242,0.0,4.0,1.0
235,1976,0.0,3.0,7.663237386,-0.043476304,0.274298358,0.415330669,0.006,0.001881732,0.0,3.0,3.0
235,1977,0.0,9.0,7.684454664,0.069002302,0.27243166,0.377144803,0.006,0.001662008,3.0,1.0,3.0
235,1978,0.0,9.0,7.726817233,0.056025978,0.270541462,0.40528073,0.007,0.001590352,3.0,7.0,3.0
235,1979,0.0,9.0,7.807230709,0.028159661,0.267541107,0.411304102,0.008,0.001595208,3.0,7.0,4.0
235,1980,0.0,9.0,7.921762246,0.056389373,0.263510068,0.507332856,0.008,0.001670136,3.0,7.0,3.0
235,1981,0.0,9.0,8.122480074,0.045893402,0.258837484,0.542352501,0.009,0.001714833,3.0,7.0,4.0
235,1982,0.0,9.0,8.085479139,0.016181034,0.253996865,0.5557614,0.01,0.001632243,3.0,7.0,3.0
235,1983,0.0,10.0,8.032993129,0.021353748,0.249533259,0.557622044,0.011,0.001658372,3.0,7.0,3.0
235,1984,0.0,10.0,7.914431746,-0.001731125,0.245380926,0.589276386,0.013,0.00167655,3.0,7.0,2.0
235,1985,0.0,10.0,7.83350017,-0.018799799,0.241186372,0.644120957,0.014,0.001658798,3.0,7.0,2.0
235,1986,0.0,10.0,7.90329813,0.028074396,0.236502625,0.615163984,0.015,0.001622429,3.0,7.0,3.0
235,1987,0.0,10.0,8.259186014,0.041409561,0.231110917,0.540200663,0.017,0.00163943,3.0,7.0,3.0
235,1988,0.0,10.0,8.477384453,0.063813939,0.225212515,0.595758533,0.019,0.001714441,3.0,7.0,3.0
235,1989,0.0,10.0,8.634922359,0.074891074,0.218985197,0.63199382,0.021,0.001723812,3.0,7.0,2.0
235,1990,0.0,10.0,8.709032812,0.064406396,0.212314696,0.648688964,0.023,0.001796264,3.0,7.0,2.0
235,1991,0.0,10.0,8.972795871,0.039505232,0.204921876,0.650555926,0.026,0.001733485,3.0,7.0,1.0
235,1992,0.0,10.0,9.100523869,0.043682062,0.197262181,0.603666002,0.028,0.001720574,3.0,7.0,3.0
235,1993,0.0,10.0,9.288371813,0.010894769,0.190749773,0.563072776,0.031,0.001864114,3.0,7.0,3.0
235,1994,0.0,10.0,9.162793353,-0.020432773,0.185973725,0.541752327,0.034,0.001921927,3.0,7.0,3.0
235,1995,0.0,10.0,9.208170009,0.009648383,0.181770361,0.5717736,0.038,0.002310768,3.0,7.0,3.0
235,1996,0.0,10.0,9.374358934,0.042827802,0.177599363,0.599144722,0.042,0.002082701,3.0,7.0,3.0
235,1997,0.0,10.0,9.408050531,0.035042465,0.173898345,0.60209805,0.046,0.002010291,3.0,7.0,1.0
235,1998,0.0,10.0,9.356733074,0.044008677,0.170734653,0.623049515,0.051,0.001966155,3.0,7.0,1.0
235,1999,0.0,10.0,9.409208148,0.048079632,0.168051303,0.638308989,0.056,0.002021129,3.0,7.0,2.0
235,2000,0.0,10.0,9.431585464,0.039065778,0.165981873,0.633143298,0.062,0.002041684,3.0,7.0,1.0
235,2001,0.0,10.0,9.352479666,0.038161771,0.16386852,0.67452998,0.068,0.001781988,3.0,7.0,1.0
235,2002,0.0,10.0,9.370396293,0.019436721,0.162174606,0.650919552,0.075,0.001730051,3.0,7.0,1.0
235,2003,0.0,10.0,9.467900254,0.007709248,0.161446019,0.623082594,0.082,0.00196465,3.0,7.0,1.0
235,2004,0.0,10.0,9.667688136,-0.00930521,0.160874171,0.611389475,0.091,0.001977515,3.0,7.0,1.0
235,2005,0.0,10.0,9.801740395,0.017887355,0.160123167,0.632045937,0.1,0.002022529,3.0,7.0,1.0
235,2006,0.0,10.0,9.840607789,0.007818476,0.159228986,0.629445046,0.109,0.00207507,3.0,7.0,1.0
235,2007,0.0,10.0,9.895478266,0.016250353,0.15801782,0.685470531,0.12,0.002009295,3.0,7.0,1.0
235,2008,0.0,10.0,10.03504447,0.025065794,0.15648549,0.699461176,0.131,0.002010226,3.0,7.0,1.0
235,2009,0.0,10.0,10.12463076,0.003192473,0.154999198,0.720757429,0.143,0.001941759,3.0,7.0,1.0
235,2010,0.0,10.0,10.04984575,-0.031220783,0.153598949,0.614926935,0.156,0.001904625,3.0,7.0,1.0
235,2011,0.0,10.0,10.0236205,0.017376245,0.151871456,0.676892402,0.171,0.001739853,3.0,7.0,2.0
235,2012,0.0,10.0,10.05395471,-0.017135275,0.150484996,0.730075757,0.186,0.001725596,3.0,7.0,1.0
235,2013,0.0,10.0,9.932775805,-0.040509027,0.149441081,0.759411067,0.202,0.001699215,3.0,7.0,1.0
235,2014,0.0,10.0,9.984029488,-0.009841066,0.147779359,0.780305057,0.22,0.001696904,3.0,7.0,2.0
235,2015,0.0,10.0,10.00431363,0.007413914,0.145556516,0.802206691,0.238,0.001646146,3.0,7.0,2.0
235,2016,0.0,10.0,9.863539202,0.01589798,0.142987543,0.806346756,0.256,0.001589131,3.0,7.0,2.0
235,2017,0.0,10.0,9.902551159,0.020041413,0.140827722,0.795223465,0.274,0.0015627,3.0,7.0,2.0
235,2018,0.0,10.0,9.973171452,0.033147201,0.139033461,0.848077923,0.292,0.0015627,3.0,7.0,1.0
235,2019,0.0,10.0,10.06654729,0.029462834,0.137175843,0.867356955,0.292,0.0015627,3.0,7.0,1.0
235,2020,0.0,10.0,10.05811082,0.027456843,0.135319073,0.867709889,0.292,0.0015627,3.0,7.0,0.0
235,2021,0.0,10.0,10.01236009,-0.082046316,0.133376979,0.765086407,0.292,0.0015627,3.0,7.0,1.0
235,2022,0.0,10.0,10.11506249,0.055587567,0.131454802,0.858735452,0.292,0.0015627,3.0,7.0,0.0
235,2023,0.0,10.0,10.11137613,0.069858414,0.130022182,1.013641465,0.292,0.0015627,3.0,7.0,0.0
235,2024,0.0,10.0,10.22686074,0.030999791,0.128936466,0.931358537,0.292,0.0015627,3.0,7.0,0.0
235,2025,0.0,10.0,10.28511212,0.021396718,0.128014202,0.896964089,0.292,0.0015627,3.0,7.0,0.0
235,2025,,10.0,10.319420219457767,0.019012891038732577,0.12865628666666665,0.896964089,0.292,0.0015627,3.0,7.0,0.0
235,2026,0.0,,,,,,,,,,
255,1962,0.0,10.0,7.183041751,0.042984396,0.217070935,0.315904532,0.087,0.040470645,3.0,7.0,1.0
255,1963,0.0,10.0,7.266492763,0.04623471,0.220333376,0.315904532,0.088,0.040152412,3.0,7.0,1.0
255,1964,0.0,10.0,7.315321198,0.027352964,0.223389513,0.315904532,0.09,0.039770029,3.0,7.0,0.0
255,1965,0.0,10.0,7.401509143,0.066394699,0.226125394,0.315904532,0.091,0.04004918,3.0,7.0,0.0
255,1966,0.0,10.0,7.481667634,0.052441641,0.227973287,0.315904532,0.093,0.038725883,3.0,7.0,0.0
255,1967,0.0,10.0,7.5346587,0.028121813,0.229559416,0.315904532,0.094,0.036576618,3.0,7.0,0.0
255,1968,0.0,10.0,7.542540009,-0.003302565,0.231404871,0.315904532,0.096,0.036045428,3.0,7.0,0.0
255,1969,0.0,10.0,7.613858958,0.056687731,0.232647309,0.315904532,0.097,0.036387153,3.0,7.0,0.0
255,1970,0.0,10.0,7.732928462,0.074181028,0.232532116,0.315904532,0.099,0.036633819,3.0,7.0,0.0
255,1971,0.0,10.0,7.927426485,0.051031445,0.231590145,0.315904532,0.1,0.035735894,3.0,7.0,0.0
255,1972,0.0,10.0,8.072413966,0.031326998,0.23017579,0.307269072,0.102,0.034901418,3.0,7.0,2.0
255,1973,0.0,10.0,8.249298145,0.043003413,0.227697301,0.306162474,0.103,0.035169441,3.0,7.0,1.0
255,1974,0.0,10.0,8.530355237,0.047774869,0.223931058,0.315828195,0.105,0.036092423,3.0,7.0,1.0
255,1975,0.0,10.0,8.64130953,0.008900687,0.219584155,0.368123365,0.107,0.036560275,3.0,7.0,1.0
255,1976,0.0,10.0,8.741968602,-0.008667389,0.214789052,0.357706941,0.108,0.033488765,3.0,7.0,2.0
255,1977,0.0,10.0,8.803899608,0.049492584,0.20918479,0.382248037,0.11,0.033395655,3.0,7.0,2.0
255,1978,0.0,10.0,8.950546104,0.033472181,0.203162569,0.379596069,0.112,0.032193836,3.0,7.0,2.0
255,1979,0.0,10.0,9.160917205,0.030084929,0.196909982,0.37039669,0.113,0.032400295,3.0,7.0,3.0
255,1980,0.0,10.0,9.334622628,0.041503633,0.190533582,0.390764801,0.115,0.033399042,3.0,7.0,3.0
255,1981,0.0,10.0,9.40786084,0.014088286,0.184593517,0.416963442,0.117,0.032455169,3.0,7.0,4.0
255,1982,0.0,10.0,9.234786785,0.005292405,0.179133163,0.440162662,0.119,0.029759727,3.0,7.0,3.0
255,1983,0.0,10.0,9.205434283,-0.003948407,0.173823017,0.442197597,0.12,0.028524548,3.0,7.0,3.0
255,1984,0.0,10.0,9.200440085,0.015724101,0.168671015,0.434106902,0.122,0.027837086,3.0,7.0,2.0
255,1985,0.0,10.0,9.142948791,0.028229478,0.163848162,0.460675397,0.124,0.026866492,3.0,7.0,2.0
255,1986,0.0,10.0,9.155368419,0.023279352,0.160108506,0.477335837,0.126,0.026081393,3.0,7.0,3.0
255,1987,0.0,10.0,9.511344708,0.022873393,0.157755857,0.427811833,0.128,0.026057754,3.0,7.0,3.0
255,1988,0.0,10.0,9.725533242,0.014021516,0.156363754,0.415307858,0.13,0.025921142,3.0,7.0,3.0
255,1989,0.0,10.0,9.798014717,0.037072357,0.156723154,0.423646595,0.132,0.026303709,3.0,7.0,2.0
255,1990,0.0,10.0,9.788663563,0.038965517,0.158603816,0.450439093,0.134,0.027101472,3.0,7.0,3.0
255,1991,0.0,10.0,10.01622132,0.052550061,0.160867963,0.456889547,0.136,0.027701119,3.0,7.0,1.0
255,1992,0.0,10.0,10.06238417,0.051082615,0.162580559,0.476354132,0.138,0.031236051,3.0,7.0,2.0
255,1993,0.0,10.0,10.18719377,0.020136134,0.163211727,0.44684044,0.14,0.03153953,3.0,7.0,3.0
255,1994,0.0,10.0,10.15103688,-0.009730331,0.163441551,0.39749394,0.142,0.031412087,3.0,7.0,2.0
255,1995,0.0,10.0,10.21108105,0.025968557,0.163286602,0.410957443,0.144,0.030594533,3.0,7.0,2.0
255,1996,0.0,10.0,10.36559273,0.015049938,0.162508587,0.426061486,0.146,0.0311909,3.0,7.0,2.0
255,1997,0.0,10.0,10.32878108,0.010378756,0.161528019,0.439035861,0.148,0.030039914,3.0,7.0,0.0
255,1998,0.0,10.0,10.20536674,0.018543224,0.1607865,0.483803211,0.151,0.029110087,3.0,7.0,0.0
255,1999,0.0,10.0,10.21818676,0.020956123,0.159351183,0.501554658,0.153,0.029356653,3.0,7.0,1.0
255,2000,0.0,10.0,10.20235035,0.021295702,0.157741157,0.515192274,0.155,0.027760297,3.0,7.0,0.0
255,2001,0.0,10.0,10.08275679,0.028765231,0.15653598,0.591955993,0.157,0.026201505,3.0,7.0,0.0
255,2002,0.0,10.0,10.08076994,0.016361417,0.154800911,0.595592864,0.16,0.026277268,3.0,7.0,1.0
255,2003,0.0,10.0,10.14594711,-0.002282557,0.152625654,0.583325687,0.162,0.02525737,3.0,7.0,0.0
255,2004,0.0,10.0,10.33241207,-0.005298014,0.150133625,0.589145443,0.164,0.024657244,3.0,7.0,0.0
255,2005,0.0,10.0,10.45067604,0.011620868,0.147540125,0.629064909,0.167,0.023875449,3.0,7.0,0.0
255,2006,0.0,10.0,10.4655414,0.008854853,0.144931869,0.669531025,0.169,0.023106351,3.0,7.0,0.0
255,2007,0.0,10.0,10.5181686,0.038666824,0.142108909,0.727591935,0.171,0.02238599,3.0,7.0,0.0
255,2008,0.0,10.0,10.65376908,0.028891174,0.139853178,0.748838417,0.174,0.021608284,3.0,7.0,0.0
255,2009,0.0,10.0,10.74462716,0.008879023,0.138430409,0.761131666,0.176,0.020993518,3.0,7.0,0.0
255,2010,0.0,10.0,10.6566212,-0.055445545,0.137571873,0.661391276,0.179,0.019252539,3.0,7.0,0.0
255,2011,0.0,10.0,10.65485568,0.041346378,0.136959117,0.738852351,0.181,0.019416943,3.0,7.0,0.0
255,2012,0.0,10.0,10.77125958,0.037579688,0.135790085,0.784330029,0.184,0.018717172,3.0,7.0,0.0
255,2013,0.0,10.0,10.7081541,0.00463512,0.133908068,0.793316496,0.187,0.01782185,3.0,7.0,0.0
255,2014,0.0,10.0,10.76231516,0.003969956,0.132325546,0.775860289,0.189,0.017428882,3.0,7.0,1.0
255,2015,0.0,10.0,10.79877115,0.02180186,0.131791375,0.768483516,0.191,0.016987702,3.0,7.0,2.0
255,2016,0.0,10.0,10.64377484,0.01663006,0.13210111,0.777565816,0.193,0.016500173,3.0,7.0,2.0
255,2017,0.0,10.0,10.66779049,0.022222222,0.133264939,0.760059902,0.195,0.016592627,3.0,7.0,2.0
255,2018,0.0,10.0,10.72667422,0.027979067,0.13457019,0.774548395,0.197,0.016592627,3.0,7.0,1.0
255,2019,0.0,10.0,10.79788371,0.01135696,0.135626163,0.79125226,0.197,0.016592627,3.0,7.0,1.0
255,2020,0.0,10.0,10.77178899,0.009777347,0.136625971,0.790732427,0.197,0.016592627,3.0,7.0,1.0
255,2021,0.0,10.0,10.76629045,-0.041319144,0.137617263,0.729335327,0.197,0.016592627,3.0,7.0,1.0
255,2022,0.0,10.0,10.86571192,0.039099999,0.138577309,0.799195349,0.197,0.016592627,3.0,7.0,1.0
255,2023,0.0,10.0,10.82987747,0.018092581,0.139125311,0.887857542,0.197,0.016592627,3.0,7.0,1.0
255,2024,0.0,10.0,10.91103968,-0.008696476,0.139155703,0.819625484,0.197,0.016592627,3.0,7.0,0.0
255,2025,0.0,10.0,10.93497544,-0.004958519,0.139101604,0.790907306,0.197,0.016592627,3.0,7.0,0.0
255,2025,,10.0,10.946995310944644,0.012452234826384351,0.13912358816666667,0.790907306,0.19699999999999998,0.016592627,3.0,7.0,1.0
255,2026,0.0,,,,,,,,,,
